TransactionNo,Items,DateTime,Daypart,DayType
5200,Cake,23-01-2017 12:47,Afternoon,Weekday
5201,Cookies,23-01-2017 12:55,Afternoon,Weekday
5201,Cake,23-01-2017 12:55,Afternoon,Weekday
5202,Tea,23-01-2017 12:55,Afternoon,Weekday
5202,Cake,23-01-2017 12:55,Afternoon,Weekday
5202,Cake,23-01-2017 12:55,Afternoon,Weekday
5203,Cake,23-01-2017 12:57,Afternoon,Weekday
5204,Cookies,23-01-2017 13:01,Afternoon,Weekday
5205,Cake,23-01-2017 13:06,Afternoon,Weekday
5205,Cookies,23-01-2017 13:06,Afternoon,Weekday
5205,Sandwich,23-01-2017 13:06,Afternoon,Weekday
5205,Soup,23-01-2017 13:06,Afternoon,Weekday
5205,Coffee,23-01-2017 13:06,Afternoon,Weekday
5205,Tea,23-01-2017 13:06,Afternoon,Weekday
5206,Tea,23-01-2017 13:08,Afternoon,Weekday
5206,Cookies,23-01-2017 13:08,Afternoon,Weekday
5207,Bread,23-01-2017 13:28,Afternoon,Weekday
5208,Sandwich,23-01-2017 13:42,Afternoon,Weekday
5208,Sandwich,23-01-2017 13:42,Afternoon,Weekday
5208,Coke,23-01-2017 13:42,Afternoon,Weekday
5208,Cake,23-01-2017 13:42,Afternoon,Weekday
5208,Crisps,23-01-2017 13:42,Afternoon,Weekday
5209,Coffee,23-01-2017 13:44,Afternoon,Weekday
5209,Soup,23-01-2017 13:44,Afternoon,Weekday
5210,Spanish Brunch,23-01-2017 13:50,Afternoon,Weekday
5210,Tea,23-01-2017 13:50,Afternoon,Weekday
5210,Bread,23-01-2017 13:50,Afternoon,Weekday
5210,Cake,23-01-2017 13:50,Afternoon,Weekday
5211,Coffee,23-01-2017 13:51,Afternoon,Weekday
5212,Bread,23-01-2017 13:55,Afternoon,Weekday
5213,Coffee,23-01-2017 14:08,Afternoon,Weekday
5214,Coffee,23-01-2017 14:12,Afternoon,Weekday
5215,Coffee,23-01-2017 14:22,Afternoon,Weekday
5215,Bread,23-01-2017 14:22,Afternoon,Weekday
5216,Bread,23-01-2017 14:57,Afternoon,Weekday
5216,Coffee,23-01-2017 14:57,Afternoon,Weekday
5216,Cake,23-01-2017 14:57,Afternoon,Weekday
5217,Coffee,23-01-2017 15:04,Afternoon,Weekday
5217,Coffee,23-01-2017 15:04,Afternoon,Weekday
5217,Medialuna,23-01-2017 15:04,Afternoon,Weekday
5218,Cake,23-01-2017 15:14,Afternoon,Weekday
5219,Soup,23-01-2017 15:25,Afternoon,Weekday
5219,Coffee,23-01-2017 15:25,Afternoon,Weekday
5219,Coffee,23-01-2017 15:25,Afternoon,Weekday
5219,Coffee,23-01-2017 15:25,Afternoon,Weekday
5219,Cake,23-01-2017 15:25,Afternoon,Weekday
5220,Alfajores,23-01-2017 15:33,Afternoon,Weekday
5220,Coffee,23-01-2017 15:33,Afternoon,Weekday
5221,Coffee,23-01-2017 15:46,Afternoon,Weekday
5221,Chicken Stew,23-01-2017 15:46,Afternoon,Weekday
5221,Juice,23-01-2017 15:46,Afternoon,Weekday
5222,Coffee,23-01-2017 16:14,Afternoon,Weekday
5222,Hot chocolate,23-01-2017 16:14,Afternoon,Weekday
5222,Cake,23-01-2017 16:14,Afternoon,Weekday
5223,Cookies,23-01-2017 16:18,Afternoon,Weekday
5223,Hot chocolate,23-01-2017 16:18,Afternoon,Weekday
5223,Tea,23-01-2017 16:18,Afternoon,Weekday
5223,Toast,23-01-2017 16:18,Afternoon,Weekday
5224,Coffee,23-01-2017 16:39,Afternoon,Weekday
5225,Hot chocolate,23-01-2017 16:40,Afternoon,Weekday
5225,Coffee,23-01-2017 16:40,Afternoon,Weekday
5225,Coffee,23-01-2017 16:40,Afternoon,Weekday
5225,Cake,23-01-2017 16:40,Afternoon,Weekday
5225,Cookies,23-01-2017 16:40,Afternoon,Weekday
5226,Hot chocolate,23-01-2017 16:51,Afternoon,Weekday
5226,Cake,23-01-2017 16:51,Afternoon,Weekday
5227,Bread,24-01-2017 08:39,Morning,Weekday
5228,Bread,24-01-2017 08:42,Morning,Weekday
5229,Bread,24-01-2017 08:43,Morning,Weekday
5230,Coffee,24-01-2017 09:07,Morning,Weekday
5230,Coffee,24-01-2017 09:07,Morning,Weekday
5230,Pastry,24-01-2017 09:07,Morning,Weekday
5231,Coffee,24-01-2017 09:11,Morning,Weekday
5232,Coffee,24-01-2017 09:14,Morning,Weekday
5232,Scandinavian,24-01-2017 09:14,Morning,Weekday
5232,Focaccia,24-01-2017 09:14,Morning,Weekday
5233,Bread,24-01-2017 09:20,Morning,Weekday
5234,Coffee,24-01-2017 10:00,Morning,Weekday
5234,Coffee,24-01-2017 10:00,Morning,Weekday
5235,Coffee,24-01-2017 10:24,Morning,Weekday
5236,Coffee,24-01-2017 10:42,Morning,Weekday
5237,Coffee,24-01-2017 10:50,Morning,Weekday
5238,Bread,24-01-2017 10:53,Morning,Weekday
5238,Cookies,24-01-2017 10:53,Morning,Weekday
5239,Scandinavian,24-01-2017 11:04,Morning,Weekday
5240,Scandinavian,24-01-2017 11:04,Morning,Weekday
5241,Scandinavian,24-01-2017 11:05,Morning,Weekday
5242,Farm House,24-01-2017 11:13,Morning,Weekday
5243,Coffee,24-01-2017 11:16,Morning,Weekday
5243,Coffee,24-01-2017 11:16,Morning,Weekday
5244,Bread,24-01-2017 11:19,Morning,Weekday
5245,Farm House,24-01-2017 11:21,Morning,Weekday
5247,Coffee,24-01-2017 11:36,Morning,Weekday
5247,Vegan mincepie,24-01-2017 11:36,Morning,Weekday
5248,Coffee,24-01-2017 11:37,Morning,Weekday
5249,Coffee,24-01-2017 11:38,Morning,Weekday
5249,Medialuna,24-01-2017 11:38,Morning,Weekday
5249,Bread,24-01-2017 11:38,Morning,Weekday
5250,Muffin,24-01-2017 11:53,Morning,Weekday
5250,Pastry,24-01-2017 11:53,Morning,Weekday
5250,Coffee,24-01-2017 11:53,Morning,Weekday
5250,Tea,24-01-2017 11:53,Morning,Weekday
5251,Cake,24-01-2017 11:56,Morning,Weekday
5252,Chicken Stew,24-01-2017 12:00,Afternoon,Weekday
5253,Tea,24-01-2017 12:06,Afternoon,Weekday
5254,Soup,24-01-2017 12:09,Afternoon,Weekday
5255,Bread,24-01-2017 12:13,Afternoon,Weekday
5255,Coffee,24-01-2017 12:13,Afternoon,Weekday
5255,Salad,24-01-2017 12:13,Afternoon,Weekday
5255,Spanish Brunch,24-01-2017 12:13,Afternoon,Weekday
5256,Coke,24-01-2017 12:15,Afternoon,Weekday
5257,Tea,24-01-2017 12:20,Afternoon,Weekday
5258,Chicken Stew,24-01-2017 12:24,Afternoon,Weekday
5259,Bread,24-01-2017 12:30,Afternoon,Weekday
5260,Tea,24-01-2017 12:38,Afternoon,Weekday
5260,Coffee,24-01-2017 12:38,Afternoon,Weekday
5260,Soup,24-01-2017 12:38,Afternoon,Weekday
5260,Art Tray,24-01-2017 12:38,Afternoon,Weekday
5261,Bread,24-01-2017 12:43,Afternoon,Weekday
5261,Focaccia,24-01-2017 12:43,Afternoon,Weekday
5261,Medialuna,24-01-2017 12:43,Afternoon,Weekday
5261,Cookies,24-01-2017 12:43,Afternoon,Weekday
5261,Coffee,24-01-2017 12:43,Afternoon,Weekday
5262,Bread,24-01-2017 12:46,Afternoon,Weekday
5263,Soup,24-01-2017 13:06,Afternoon,Weekday
5264,Chicken Stew,24-01-2017 13:14,Afternoon,Weekday
5264,Art Tray,24-01-2017 13:14,Afternoon,Weekday
5264,Pastry,24-01-2017 13:14,Afternoon,Weekday
5264,Truffles,24-01-2017 13:14,Afternoon,Weekday
5264,Coffee,24-01-2017 13:14,Afternoon,Weekday
5264,Coke,24-01-2017 13:14,Afternoon,Weekday
5264,Bread,24-01-2017 13:14,Afternoon,Weekday
5265,Bread,24-01-2017 13:17,Afternoon,Weekday
5265,Focaccia,24-01-2017 13:17,Afternoon,Weekday
5267,Frittata,24-01-2017 13:23,Afternoon,Weekday
5267,Tea,24-01-2017 13:23,Afternoon,Weekday
5268,Coffee,24-01-2017 13:24,Afternoon,Weekday
5268,Chicken Stew,24-01-2017 13:24,Afternoon,Weekday
5268,Art Tray,24-01-2017 13:24,Afternoon,Weekday
5269,Bread,24-01-2017 13:27,Afternoon,Weekday
5269,Scandinavian,24-01-2017 13:27,Afternoon,Weekday
5271,Tea,24-01-2017 13:32,Afternoon,Weekday
5271,Tea,24-01-2017 13:32,Afternoon,Weekday
5271,Spanish Brunch,24-01-2017 13:32,Afternoon,Weekday
5271,Salad,24-01-2017 13:32,Afternoon,Weekday
5272,Cake,24-01-2017 13:45,Afternoon,Weekday
5273,Coffee,24-01-2017 13:50,Afternoon,Weekday
5273,Coffee,24-01-2017 13:50,Afternoon,Weekday
5273,Hot chocolate,24-01-2017 13:50,Afternoon,Weekday
5274,Spanish Brunch,24-01-2017 13:52,Afternoon,Weekday
5274,Juice,24-01-2017 13:52,Afternoon,Weekday
5274,Truffles,24-01-2017 13:52,Afternoon,Weekday
5275,Coffee,24-01-2017 14:07,Afternoon,Weekday
5275,Pastry,24-01-2017 14:07,Afternoon,Weekday
5276,Cake,24-01-2017 14:12,Afternoon,Weekday
5277,Fudge,24-01-2017 14:20,Afternoon,Weekday
5277,Sandwich,24-01-2017 14:20,Afternoon,Weekday
5278,Muffin,24-01-2017 14:25,Afternoon,Weekday
5278,Cookies,24-01-2017 14:25,Afternoon,Weekday
5279,Bread,24-01-2017 14:49,Afternoon,Weekday
5279,Bread,24-01-2017 14:49,Afternoon,Weekday
5280,Coffee,24-01-2017 15:03,Afternoon,Weekday
5281,Coffee,24-01-2017 15:08,Afternoon,Weekday
5281,Cake,24-01-2017 15:08,Afternoon,Weekday
5282,Tea,24-01-2017 15:25,Afternoon,Weekday
5282,Chicken Stew,24-01-2017 15:25,Afternoon,Weekday
5283,Bread,24-01-2017 16:08,Afternoon,Weekday
5283,Coffee,24-01-2017 16:08,Afternoon,Weekday
5283,Cake,24-01-2017 16:08,Afternoon,Weekday
5284,Bread,24-01-2017 16:18,Afternoon,Weekday
5284,Cake,24-01-2017 16:18,Afternoon,Weekday
5285,Bread,24-01-2017 16:23,Afternoon,Weekday
5286,Coffee,24-01-2017 16:29,Afternoon,Weekday
5286,Bread,24-01-2017 16:29,Afternoon,Weekday
5287,Coffee,24-01-2017 16:40,Afternoon,Weekday
5287,Pastry,24-01-2017 16:40,Afternoon,Weekday
5288,Tea,24-01-2017 17:09,Evening,Weekday
5288,Cake,24-01-2017 17:09,Evening,Weekday
5289,Bread,25-01-2017 08:40,Morning,Weekday
5290,Bread,25-01-2017 08:47,Morning,Weekday
5291,Coffee,25-01-2017 08:50,Morning,Weekday
5291,Toast,25-01-2017 08:50,Morning,Weekday
5292,Coffee,25-01-2017 08:53,Morning,Weekday
5293,Bread,25-01-2017 09:21,Morning,Weekday
5293,Medialuna,25-01-2017 09:21,Morning,Weekday
5294,Eggs,25-01-2017 09:44,Morning,Weekday
5294,Coffee,25-01-2017 09:44,Morning,Weekday
5294,Pastry,25-01-2017 09:44,Morning,Weekday
5295,Coffee,25-01-2017 09:47,Morning,Weekday
5296,Scandinavian,25-01-2017 10:51,Morning,Weekday
5296,Cookies,25-01-2017 10:51,Morning,Weekday
5297,Bread,25-01-2017 10:53,Morning,Weekday
5298,Bread,25-01-2017 10:54,Morning,Weekday
5299,Bread,25-01-2017 10:59,Morning,Weekday
5300,Medialuna,25-01-2017 11:18,Morning,Weekday
5301,Farm House,25-01-2017 11:26,Morning,Weekday
5302,Baguette,25-01-2017 11:27,Morning,Weekday
5302,Bread,25-01-2017 11:27,Morning,Weekday
5303,Bread,25-01-2017 11:30,Morning,Weekday
5304,Baguette,25-01-2017 11:31,Morning,Weekday
5305,Soup,25-01-2017 12:05,Afternoon,Weekday
5306,Tea,25-01-2017 12:11,Afternoon,Weekday
5307,Coffee,25-01-2017 12:36,Afternoon,Weekday
5307,Tea,25-01-2017 12:36,Afternoon,Weekday
5307,Cookies,25-01-2017 12:36,Afternoon,Weekday
5307,Pastry,25-01-2017 12:36,Afternoon,Weekday
5308,Bread,25-01-2017 12:41,Afternoon,Weekday
5309,Bread,25-01-2017 12:43,Afternoon,Weekday
5310,Coffee,25-01-2017 12:49,Afternoon,Weekday
5310,Tea,25-01-2017 12:49,Afternoon,Weekday
5310,Sandwich,25-01-2017 12:49,Afternoon,Weekday
5310,Chicken Stew,25-01-2017 12:49,Afternoon,Weekday
5311,Sandwich,25-01-2017 12:54,Afternoon,Weekday
5311,Coffee,25-01-2017 12:54,Afternoon,Weekday
5311,Coke,25-01-2017 12:54,Afternoon,Weekday
5312,Sandwich,25-01-2017 12:56,Afternoon,Weekday
5313,Sandwich,25-01-2017 12:57,Afternoon,Weekday
5314,Coffee,25-01-2017 13:07,Afternoon,Weekday
5315,Bread,25-01-2017 13:49,Afternoon,Weekday
5316,Sandwich,25-01-2017 13:54,Afternoon,Weekday
5316,Tea,25-01-2017 13:54,Afternoon,Weekday
5316,Coffee,25-01-2017 13:54,Afternoon,Weekday
5317,Hot chocolate,25-01-2017 14:10,Afternoon,Weekday
5317,Bread,25-01-2017 14:10,Afternoon,Weekday
5318,Tea,25-01-2017 14:38,Afternoon,Weekday
5318,The Nomad,25-01-2017 14:38,Afternoon,Weekday
5318,Cake,25-01-2017 14:38,Afternoon,Weekday
5319,Bread,25-01-2017 14:39,Afternoon,Weekday
5319,Tea,25-01-2017 14:39,Afternoon,Weekday
5319,Soup,25-01-2017 14:39,Afternoon,Weekday
5320,Tea,25-01-2017 14:41,Afternoon,Weekday
5320,Soup,25-01-2017 14:41,Afternoon,Weekday
5320,Sandwich,25-01-2017 14:41,Afternoon,Weekday
5320,Medialuna,25-01-2017 14:41,Afternoon,Weekday
5321,Coffee,25-01-2017 14:57,Afternoon,Weekday
5321,Tea,25-01-2017 14:57,Afternoon,Weekday
5321,Cake,25-01-2017 14:57,Afternoon,Weekday
5322,Sandwich,25-01-2017 14:59,Afternoon,Weekday
5323,Tea,25-01-2017 15:18,Afternoon,Weekday
5324,Coke,25-01-2017 15:19,Afternoon,Weekday
5325,Bread,25-01-2017 15:21,Afternoon,Weekday
5326,Tea,25-01-2017 15:28,Afternoon,Weekday
5327,Juice,25-01-2017 15:29,Afternoon,Weekday
5327,Cake,25-01-2017 15:29,Afternoon,Weekday
5328,Cake,25-01-2017 15:58,Afternoon,Weekday
5328,Coffee,25-01-2017 15:58,Afternoon,Weekday
5329,Muffin,25-01-2017 16:33,Afternoon,Weekday
5336,Bread,26-01-2017 08:45,Morning,Weekday
5337,Bread,26-01-2017 08:54,Morning,Weekday
5337,Medialuna,26-01-2017 08:54,Morning,Weekday
5338,Tea,26-01-2017 09:15,Morning,Weekday
5339,Bread,26-01-2017 09:36,Morning,Weekday
5339,Coffee,26-01-2017 09:36,Morning,Weekday
5340,Bread,26-01-2017 09:36,Morning,Weekday
5341,Farm House,26-01-2017 09:48,Morning,Weekday
5342,Bread,26-01-2017 09:49,Morning,Weekday
5342,Coffee,26-01-2017 09:49,Morning,Weekday
5342,Tea,26-01-2017 09:49,Morning,Weekday
5342,Cookies,26-01-2017 09:49,Morning,Weekday
5342,Hot chocolate,26-01-2017 09:49,Morning,Weekday
5343,Coffee,26-01-2017 09:51,Morning,Weekday
5344,Coffee,26-01-2017 10:40,Morning,Weekday
5345,Bread,26-01-2017 10:46,Morning,Weekday
5345,Muffin,26-01-2017 10:46,Morning,Weekday
5345,Coffee,26-01-2017 10:46,Morning,Weekday
5346,Muffin,26-01-2017 11:00,Morning,Weekday
5347,Cookies,26-01-2017 11:05,Morning,Weekday
5347,Juice,26-01-2017 11:05,Morning,Weekday
5348,Cookies,26-01-2017 11:07,Morning,Weekday
5348,Cookies,26-01-2017 11:07,Morning,Weekday
5348,Coffee,26-01-2017 11:07,Morning,Weekday
5348,Hot chocolate,26-01-2017 11:07,Morning,Weekday
5349,Tea,26-01-2017 11:09,Morning,Weekday
5349,Muffin,26-01-2017 11:09,Morning,Weekday
5349,Cake,26-01-2017 11:09,Morning,Weekday
5349,Juice,26-01-2017 11:09,Morning,Weekday
5349,Coffee,26-01-2017 11:09,Morning,Weekday
5350,Tea,26-01-2017 11:11,Morning,Weekday
5350,Muffin,26-01-2017 11:11,Morning,Weekday
5350,Cake,26-01-2017 11:11,Morning,Weekday
5350,Juice,26-01-2017 11:11,Morning,Weekday
5350,Coffee,26-01-2017 11:11,Morning,Weekday
5352,Coffee,26-01-2017 11:17,Morning,Weekday
5353,Bread,26-01-2017 11:18,Morning,Weekday
5353,Coffee,26-01-2017 11:18,Morning,Weekday
5353,Toast,26-01-2017 11:18,Morning,Weekday
5354,Coffee,26-01-2017 11:19,Morning,Weekday
5354,Hot chocolate,26-01-2017 11:19,Morning,Weekday
5354,Art Tray,26-01-2017 11:19,Morning,Weekday
5354,Sandwich,26-01-2017 11:19,Morning,Weekday
5355,Juice,26-01-2017 11:20,Morning,Weekday
5355,Tea,26-01-2017 11:20,Morning,Weekday
5355,Muffin,26-01-2017 11:20,Morning,Weekday
5356,Coffee,26-01-2017 11:35,Morning,Weekday
5356,Coffee,26-01-2017 11:35,Morning,Weekday
5357,Coffee,26-01-2017 11:54,Morning,Weekday
5358,Coffee,26-01-2017 12:13,Afternoon,Weekday
5358,Coffee,26-01-2017 12:13,Afternoon,Weekday
5358,Cookies,26-01-2017 12:13,Afternoon,Weekday
5359,Bread,26-01-2017 12:18,Afternoon,Weekday
5359,Baguette,26-01-2017 12:18,Afternoon,Weekday
5360,Coffee,26-01-2017 12:19,Afternoon,Weekday
5360,Bread,26-01-2017 12:19,Afternoon,Weekday
5361,Coffee,26-01-2017 12:24,Afternoon,Weekday
5362,Bread,26-01-2017 12:28,Afternoon,Weekday
5362,Spanish Brunch,26-01-2017 12:28,Afternoon,Weekday
5363,Coffee,26-01-2017 12:29,Afternoon,Weekday
5363,Muffin,26-01-2017 12:29,Afternoon,Weekday
5364,Hot chocolate,26-01-2017 12:30,Afternoon,Weekday
5364,Baguette,26-01-2017 12:30,Afternoon,Weekday
5365,Coffee,26-01-2017 12:36,Afternoon,Weekday
5365,Sandwich,26-01-2017 12:36,Afternoon,Weekday
5365,Medialuna,26-01-2017 12:36,Afternoon,Weekday
5366,Bread,26-01-2017 12:41,Afternoon,Weekday
5367,Coffee,26-01-2017 12:58,Afternoon,Weekday
5367,Tea,26-01-2017 12:58,Afternoon,Weekday
5367,Soup,26-01-2017 12:58,Afternoon,Weekday
5368,Bread,26-01-2017 13:12,Afternoon,Weekday
5368,Medialuna,26-01-2017 13:12,Afternoon,Weekday
5369,Chicken Stew,26-01-2017 13:16,Afternoon,Weekday
5370,Spanish Brunch,26-01-2017 13:25,Afternoon,Weekday
5370,Tea,26-01-2017 13:25,Afternoon,Weekday
5370,Coffee,26-01-2017 13:25,Afternoon,Weekday
5371,Coffee,26-01-2017 13:40,Afternoon,Weekday
5371,Soup,26-01-2017 13:40,Afternoon,Weekday
5371,Coffee,26-01-2017 13:40,Afternoon,Weekday
5371,Muffin,26-01-2017 13:40,Afternoon,Weekday
5372,Cake,26-01-2017 13:41,Afternoon,Weekday
5372,Soup,26-01-2017 13:41,Afternoon,Weekday
5372,Tea,26-01-2017 13:41,Afternoon,Weekday
5373,Sandwich,26-01-2017 13:42,Afternoon,Weekday
5373,Bread,26-01-2017 13:42,Afternoon,Weekday
5373,Muffin,26-01-2017 13:42,Afternoon,Weekday
5374,Sandwich,26-01-2017 13:50,Afternoon,Weekday
5374,Coffee,26-01-2017 13:50,Afternoon,Weekday
5374,Bread,26-01-2017 13:50,Afternoon,Weekday
5375,Bread,26-01-2017 13:52,Afternoon,Weekday
5375,Baguette,26-01-2017 13:52,Afternoon,Weekday
5376,Pastry,26-01-2017 14:06,Afternoon,Weekday
5376,Bread,26-01-2017 14:06,Afternoon,Weekday
5376,Jam,26-01-2017 14:06,Afternoon,Weekday
5377,Bread,26-01-2017 14:10,Afternoon,Weekday
5378,Pastry,26-01-2017 14:16,Afternoon,Weekday
5379,Cake,26-01-2017 14:39,Afternoon,Weekday
5379,Cake,26-01-2017 14:39,Afternoon,Weekday
5380,Chicken Stew,26-01-2017 15:08,Afternoon,Weekday
5380,Spanish Brunch,26-01-2017 15:08,Afternoon,Weekday
5381,Bread,26-01-2017 15:21,Afternoon,Weekday
5381,Farm House,26-01-2017 15:21,Afternoon,Weekday
5382,Tea,26-01-2017 15:26,Afternoon,Weekday
5382,Cake,26-01-2017 15:26,Afternoon,Weekday
5383,Tea,26-01-2017 15:39,Afternoon,Weekday
5383,Tea,26-01-2017 15:39,Afternoon,Weekday
5383,Medialuna,26-01-2017 15:39,Afternoon,Weekday
5384,Tea,26-01-2017 15:58,Afternoon,Weekday
5384,Coffee,26-01-2017 15:58,Afternoon,Weekday
5384,Cookies,26-01-2017 15:58,Afternoon,Weekday
5385,Coffee,26-01-2017 16:32,Afternoon,Weekday
5385,Muffin,26-01-2017 16:32,Afternoon,Weekday
5386,Bread,26-01-2017 16:56,Afternoon,Weekday
5387,Pastry,27-01-2017 08:29,Morning,Weekday
5387,Hot chocolate,27-01-2017 08:29,Morning,Weekday
5388,Bread,27-01-2017 08:35,Morning,Weekday
5389,Bread,27-01-2017 08:39,Morning,Weekday
5390,Bread,27-01-2017 08:56,Morning,Weekday
5390,Cookies,27-01-2017 08:56,Morning,Weekday
5391,Coffee,27-01-2017 09:00,Morning,Weekday
5391,Toast,27-01-2017 09:00,Morning,Weekday
5392,Bread,27-01-2017 09:12,Morning,Weekday
5392,Bread,27-01-2017 09:12,Morning,Weekday
5393,Coffee,27-01-2017 09:13,Morning,Weekday
5394,Coffee,27-01-2017 09:34,Morning,Weekday
5394,Juice,27-01-2017 09:34,Morning,Weekday
5394,Pastry,27-01-2017 09:34,Morning,Weekday
5395,Cookies,27-01-2017 09:36,Morning,Weekday
5395,Muffin,27-01-2017 09:36,Morning,Weekday
5395,Coffee,27-01-2017 09:36,Morning,Weekday
5395,Coffee,27-01-2017 09:36,Morning,Weekday
5395,Coffee,27-01-2017 09:36,Morning,Weekday
5396,Bread,27-01-2017 09:52,Morning,Weekday
5396,Pastry,27-01-2017 09:52,Morning,Weekday
5397,Medialuna,27-01-2017 09:54,Morning,Weekday
5398,Farm House,27-01-2017 09:55,Morning,Weekday
5399,The Nomad,27-01-2017 10:15,Morning,Weekday
5399,Spanish Brunch,27-01-2017 10:15,Morning,Weekday
5399,Tea,27-01-2017 10:15,Morning,Weekday
5399,Bread,27-01-2017 10:15,Morning,Weekday
5400,Coffee,27-01-2017 10:32,Morning,Weekday
5400,Medialuna,27-01-2017 10:32,Morning,Weekday
5401,Farm House,27-01-2017 10:33,Morning,Weekday
5401,Scandinavian,27-01-2017 10:33,Morning,Weekday
5402,Bread,27-01-2017 10:33,Morning,Weekday
5403,Coffee,27-01-2017 10:40,Morning,Weekday
5404,Coffee,27-01-2017 10:45,Morning,Weekday
5405,Coffee,27-01-2017 10:58,Morning,Weekday
5405,Cookies,27-01-2017 10:58,Morning,Weekday
5405,Bread,27-01-2017 10:58,Morning,Weekday
5406,Coffee,27-01-2017 11:02,Morning,Weekday
5406,Coffee,27-01-2017 11:02,Morning,Weekday
5406,Juice,27-01-2017 11:02,Morning,Weekday
5407,Coffee,27-01-2017 11:05,Morning,Weekday
5407,Medialuna,27-01-2017 11:05,Morning,Weekday
5407,Bread,27-01-2017 11:05,Morning,Weekday
5408,Coffee,27-01-2017 11:06,Morning,Weekday
5408,Toast,27-01-2017 11:06,Morning,Weekday
5409,Coffee,27-01-2017 11:11,Morning,Weekday
5409,Pastry,27-01-2017 11:11,Morning,Weekday
5409,Coffee,27-01-2017 11:11,Morning,Weekday
5410,Farm House,27-01-2017 11:12,Morning,Weekday
5411,Cake,27-01-2017 11:14,Morning,Weekday
5411,Muffin,27-01-2017 11:14,Morning,Weekday
5411,Bread,27-01-2017 11:14,Morning,Weekday
5411,Coffee,27-01-2017 11:14,Morning,Weekday
5411,Coffee,27-01-2017 11:14,Morning,Weekday
5412,Coffee,27-01-2017 11:22,Morning,Weekday
5413,Bread,27-01-2017 11:31,Morning,Weekday
5414,Coffee,27-01-2017 11:40,Morning,Weekday
5414,Muffin,27-01-2017 11:40,Morning,Weekday
5415,Sandwich,27-01-2017 11:52,Morning,Weekday
5416,Pastry,27-01-2017 12:00,Afternoon,Weekday
5416,Hot chocolate,27-01-2017 12:00,Afternoon,Weekday
5416,Coffee,27-01-2017 12:00,Afternoon,Weekday
5416,Cake,27-01-2017 12:00,Afternoon,Weekday
5417,Scone,27-01-2017 12:04,Afternoon,Weekday
5417,Coffee,27-01-2017 12:04,Afternoon,Weekday
5417,Bread,27-01-2017 12:04,Afternoon,Weekday
5418,Coffee,27-01-2017 12:09,Afternoon,Weekday
5418,Coffee,27-01-2017 12:09,Afternoon,Weekday
5418,Tea,27-01-2017 12:09,Afternoon,Weekday
5418,Cake,27-01-2017 12:09,Afternoon,Weekday
5418,Medialuna,27-01-2017 12:09,Afternoon,Weekday
5419,Bread,27-01-2017 12:11,Afternoon,Weekday
5420,Bread,27-01-2017 12:12,Afternoon,Weekday
5421,Tea,27-01-2017 12:15,Afternoon,Weekday
5421,Soup,27-01-2017 12:15,Afternoon,Weekday
5422,Coffee,27-01-2017 12:17,Afternoon,Weekday
5422,Coffee,27-01-2017 12:17,Afternoon,Weekday
5423,Coffee,27-01-2017 12:19,Afternoon,Weekday
5423,Sandwich,27-01-2017 12:19,Afternoon,Weekday
5424,Bread,27-01-2017 12:20,Afternoon,Weekday
5425,Truffles,27-01-2017 12:22,Afternoon,Weekday
5425,Soup,27-01-2017 12:22,Afternoon,Weekday
5426,Soup,27-01-2017 12:22,Afternoon,Weekday
5426,Truffles,27-01-2017 12:22,Afternoon,Weekday
5427,Chicken Stew,27-01-2017 12:45,Afternoon,Weekday
5427,Coffee,27-01-2017 12:45,Afternoon,Weekday
5428,Soup,27-01-2017 12:53,Afternoon,Weekday
5429,Soup,27-01-2017 12:56,Afternoon,Weekday
5430,Spanish Brunch,27-01-2017 13:02,Afternoon,Weekday
5430,Truffles,27-01-2017 13:02,Afternoon,Weekday
5430,Juice,27-01-2017 13:02,Afternoon,Weekday
5430,Sandwich,27-01-2017 13:02,Afternoon,Weekday
5431,Cookies,27-01-2017 13:03,Afternoon,Weekday
5432,Bread,27-01-2017 13:15,Afternoon,Weekday
5432,Muffin,27-01-2017 13:15,Afternoon,Weekday
5433,Coffee,27-01-2017 13:23,Afternoon,Weekday
5433,Tea,27-01-2017 13:23,Afternoon,Weekday
5433,Brownie,27-01-2017 13:23,Afternoon,Weekday
5434,Tea,27-01-2017 13:43,Afternoon,Weekday
5435,Coffee,27-01-2017 13:44,Afternoon,Weekday
5435,Tea,27-01-2017 13:44,Afternoon,Weekday
5435,Soup,27-01-2017 13:44,Afternoon,Weekday
5435,Extra Salami or Feta,27-01-2017 13:44,Afternoon,Weekday
5436,Baguette,27-01-2017 13:44,Afternoon,Weekday
5437,Bread,27-01-2017 13:46,Afternoon,Weekday
5437,Muffin,27-01-2017 13:46,Afternoon,Weekday
5437,Tea,27-01-2017 13:46,Afternoon,Weekday
